Step,AgentID,Delay time
507,Truck98,
507,Truck99,
507,Truck100,
507,Truck101,
508,1000000,
508,1000001,
508,1000002,6.0
508,1000003,
508,1000004,3.0
508,1000005,
508,1000006,1.0
508,1000007,
508,1000008,9.0
508,1000009,
508,1000010,
508,Truck96,
508,Truck97,
508,Truck98,
508,Truck99,
508,Truck100,
508,Truck101,
509,1000000,
509,1000001,
509,1000002,6.0
509,1000003,
509,1000004,3.0
509,1000005,
509,1000006,1.0
509,1000007,
509,1000008,9.0
509,1000009,
509,1000010,
509,Truck96,
509,Truck97,
509,Truck98,
509,Truck99,
509,Truck100,
509,Truck101,
510,1000000,
510,1000001,
510,1000002,6.0
510,1000003,
510,1000004,3.0
510,1000005,
510,1000006,1.0
510,1000007,
510,1000008,9.0
510,1000009,
510,1000010,
510,Truck96,
510,Truck97,
510,Truck98,
510,Truck99,
510,Truck100,
510,Truck101,
511,1000000,
511,1000001,
511,1000002,6.0
511,1000003,
511,1000004,3.0
511,1000005,
511,1000006,1.0
511,1000007,
511,1000008,9.0
511,1000009,
511,1000010,
511,Truck97,
511,Truck98,
511,Truck99,
511,Truck100,
511,Truck101,
511,Truck102,
512,1000000,
512,1000001,
512,1000002,6.0
512,1000003,
512,1000004,3.0
512,1000005,
512,1000006,1.0
512,1000007,
512,1000008,9.0
512,1000009,
512,1000010,
512,Truck97,
512,Truck98,
512,Truck99,
512,Truck100,
512,Truck101,
512,Truck102,
513,1000000,
513,1000001,
513,1000002,6.0
513,1000003,
513,1000004,3.0
513,1000005,
513,1000006,1.0
513,1000007,
513,1000008,9.0
513,1000009,
513,1000010,
513,Truck97,
513,Truck98,
513,Truck99,
513,Truck100,
513,Truck101,
513,Truck102,
514,1000000,
514,1000001,
514,1000002,6.0
514,1000003,
514,1000004,3.0
514,1000005,
514,1000006,1.0
514,1000007,
514,1000008,9.0
514,1000009,
514,1000010,
514,Truck97,
514,Truck98,
514,Truck99,
514,Truck100,
514,Truck101,
514,Truck102,
515,1000000,
515,1000001,
515,1000002,6.0
515,1000003,
515,1000004,3.0
515,1000005,
515,1000006,1.0
515,1000007,
515,1000008,9.0
515,1000009,
515,1000010,
515,Truck97,
515,Truck98,
515,Truck99,
515,Truck100,
515,Truck101,
515,Truck102,
516,1000000,
516,1000001,
516,1000002,6.0
516,1000003,
516,1000004,3.0
516,1000005,
516,1000006,1.0
516,1000007,
516,1000008,9.0
516,1000009,
516,1000010,
516,Truck98,
516,Truck99,
516,Truck100,
516,Truck101,
516,Truck102,
516,Truck103,
517,1000000,
517,1000001,
517,1000002,6.0
517,1000003,
517,1000004,3.0
517,1000005,
517,1000006,1.0
517,1000007,
517,1000008,9.0
517,1000009,
517,1000010,
517,Truck98,
517,Truck99,
517,Truck100,
517,Truck101,
517,Truck102,
517,Truck103,
518,1000000,
518,1000001,
518,1000002,6.0
518,1000003,
518,1000004,3.0
518,1000005,
518,1000006,1.0
518,1000007,
518,1000008,9.0
518,1000009,
518,1000010,
518,Truck98,
518,Truck99,
518,Truck100,
518,Truck101,
518,Truck102,
518,Truck103,
519,1000000,
519,1000001,
519,1000002,6.0
519,1000003,
519,1000004,3.0
519,1000005,
519,1000006,1.0
519,1000007,
519,1000008,9.0
519,1000009,
519,1000010,
519,Truck98,
519,Truck99,
519,Truck100,
519,Truck101,
519,Truck102,
519,Truck103,
520,1000000,
520,1000001,
520,1000002,6.0
520,1000003,
520,1000004,3.0
520,1000005,
520,1000006,1.0
520,1000007,
520,1000008,9.0
520,1000009,
520,1000010,
520,Truck98,
520,Truck99,
520,Truck100,
520,Truck101,
520,Truck102,
520,Truck103,
521,1000000,
521,1000001,
521,1000002,6.0
521,1000003,
521,1000004,3.0
521,1000005,
521,1000006,1.0
521,1000007,
521,1000008,9.0
521,1000009,
521,1000010,
521,Truck99,
521,Truck100,
521,Truck101,
521,Truck102,
521,Truck103,
521,Truck104,
522,1000000,
522,1000001,
522,1000002,6.0
522,1000003,
522,1000004,3.0
522,1000005,
522,1000006,1.0
522,1000007,
522,1000008,9.0
522,1000009,
522,1000010,
522,Truck99,
522,Truck100,
522,Truck101,
522,Truck102,
522,Truck103,
522,Truck104,
523,1000000,
523,1000001,
523,1000002,6.0
523,1000003,
523,1000004,3.0
523,1000005,
523,1000006,1.0
523,1000007,
523,1000008,9.0
523,1000009,
523,1000010,
523,Truck99,
523,Truck100,
523,Truck101,
523,Truck102,
523,Truck103,
523,Truck104,
524,1000000,
524,1000001,
524,1000002,6.0
524,1000003,
524,1000004,3.0
524,1000005,
524,1000006,1.0
524,1000007,
524,1000008,9.0
524,1000009,
524,1000010,
524,Truck99,
524,Truck100,
524,Truck101,
524,Truck102,
524,Truck103,
524,Truck104,
525,1000000,
525,1000001,
525,1000002,6.0
525,1000003,
525,1000004,3.0
525,1000005,
525,1000006,1.0
525,1000007,
525,1000008,9.0
525,1000009,
525,1000010,
525,Truck99,
525,Truck100,
525,Truck101,
525,Truck102,
525,Truck103,
525,Truck104,
526,1000000,
526,1000001,
526,1000002,6.0
526,1000003,
526,1000004,3.0
526,1000005,
526,1000006,1.0
526,1000007,
526,1000008,9.0
526,1000009,
526,1000010,
526,Truck100,
526,Truck101,
526,Truck102,
526,Truck103,
526,Truck104,
526,Truck105,
527,1000000,
527,1000001,
527,1000002,6.0
527,1000003,
527,1000004,3.0
527,1000005,
527,1000006,1.0
527,1000007,
527,1000008,9.0
527,1000009,
527,1000010,
527,Truck100,
527,Truck101,
527,Truck102,
527,Truck103,
527,Truck104,
527,Truck105,
528,1000000,
528,1000001,
528,1000002,6.0
528,1000003,
528,1000004,3.0
528,1000005,
528,1000006,1.0
528,1000007,
528,1000008,9.0
528,1000009,
528,1000010,
528,Truck100,
528,Truck101,
528,Truck102,
528,Truck103,
528,Truck104,
528,Truck105,
529,1000000,
529,1000001,
529,1000002,6.0
529,1000003,
529,1000004,3.0
529,1000005,
529,1000006,1.0
529,1000007,
529,1000008,9.0
529,1000009,
529,1000010,
529,Truck100,
529,Truck101,
529,Truck102,
529,Truck103,
529,Truck104,
529,Truck105,
530,1000000,
530,1000001,
530,1000002,6.0
530,1000003,
530,1000004,3.0
530,1000005,
530,1000006,1.0
530,1000007,
530,1000008,9.0
530,1000009,
530,1000010,
530,Truck100,
530,Truck101,
530,Truck102,
530,Truck103,
530,Truck104,
530,Truck105,
531,1000000,
531,1000001,
531,1000002,6.0
531,1000003,
531,1000004,3.0
531,1000005,
531,1000006,1.0
531,1000007,
531,1000008,9.0
531,1000009,
531,1000010,
531,Truck101,
531,Truck102,
531,Truck103,
531,Truck104,
531,Truck105,
531,Truck106,
532,1000000,
532,1000001,
532,1000002,6.0
532,1000003,
532,1000004,3.0
532,1000005,
532,1000006,1.0
532,1000007,
532,1000008,9.0
532,1000009,
532,1000010,
532,Truck101,
532,Truck102,
532,Truck103,
532,Truck104,
532,Truck105,
532,Truck106,
533,1000000,
533,1000001,
533,1000002,6.0
533,1000003,
533,1000004,3.0
533,1000005,
533,1000006,1.0
533,1000007,
533,1000008,9.0
533,1000009,
533,1000010,
533,Truck101,
533,Truck102,
533,Truck103,
533,Truck104,
533,Truck105,
533,Truck106,
534,1000000,
534,1000001,
534,1000002,6.0
534,1000003,
534,1000004,3.0
534,1000005,
534,1000006,1.0
534,1000007,
534,1000008,9.0
534,1000009,
534,1000010,
534,Truck101,
534,Truck102,
534,Truck103,
534,Truck104,
534,Truck105,
534,Truck106,
535,1000000,
535,1000001,
535,1000002,6.0
535,1000003,
535,1000004,3.0
535,1000005,
535,1000006,1.0
535,1000007,
535,1000008,9.0
535,1000009,
535,1000010,
535,Truck101,
535,Truck102,
535,Truck103,
535,Truck104,
535,Truck105,
535,Truck106,
536,1000000,
536,1000001,
536,1000002,6.0
536,1000003,
536,1000004,3.0
536,1000005,
536,1000006,1.0
536,1000007,
536,1000008,9.0
536,1000009,
536,1000010,
536,Truck102,
536,Truck103,
536,Truck104,
536,Truck105,
536,Truck106,
536,Truck107,
537,1000000,
537,1000001,
537,1000002,6.0
537,1000003,
537,1000004,3.0
537,1000005,
537,1000006,1.0
537,1000007,
537,1000008,9.0
537,1000009,
537,1000010,
537,Truck102,
537,Truck103,
537,Truck104,
537,Truck105,
537,Truck106,
537,Truck107,
538,1000000,
538,1000001,
538,1000002,6.0
538,1000003,
538,1000004,3.0
538,1000005,
538,1000006,1.0
538,1000007,
538,1000008,9.0
538,1000009,
538,1000010,
538,Truck102,
538,Truck103,
538,Truck104,
538,Truck105,
538,Truck106,
538,Truck107,
539,1000000,
539,1000001,
539,1000002,6.0
539,1000003,
539,1000004,3.0
539,1000005,
539,1000006,1.0
539,1000007,
539,1000008,9.0
539,1000009,
539,1000010,
539,Truck102,
539,Truck103,
539,Truck104,
539,Truck105,
539,Truck106,
539,Truck107,
540,1000000,
540,1000001,
540,1000002,6.0
540,1000003,
540,1000004,3.0
540,1000005,
540,1000006,1.0
540,1000007,
540,1000008,9.0
540,1000009,
540,1000010,
540,Truck102,
540,Truck103,
540,Truck104,
540,Truck105,
540,Truck106,
540,Truck107,
541,1000000,
541,1000001,
541,1000002,6.0
541,1000003,
541,1000004,3.0
541,1000005,
541,1000006,1.0
541,1000007,
541,1000008,9.0
541,1000009,
541,1000010,
541,Truck103,
541,Truck104,
541,Truck105,
541,Truck106,
541,Truck107,
541,Truck108,
542,1000000,
542,1000001,
542,1000002,6.0
542,1000003,
542,1000004,3.0
542,1000005,
542,1000006,1.0
542,1000007,
542,1000008,9.0
542,1000009,
542,1000010,
542,Truck103,
542,Truck104,
542,Truck105,
542,Truck106,
542,Truck107,
542,Truck108,
543,1000000,
543,1000001,
543,1000002,6.0
543,1000003,
543,1000004,3.0
543,1000005,
543,1000006,1.0
543,1000007,
543,1000008,9.0
543,1000009,
543,1000010,
543,Truck103,
543,Truck104,
543,Truck105,
543,Truck106,
543,Truck107,
543,Truck108,
544,1000000,
544,1000001,
544,1000002,6.0
544,1000003,
544,1000004,3.0
544,1000005,
544,1000006,1.0
544,1000007,
544,1000008,9.0
544,1000009,
544,1000010,
544,Truck103,
544,Truck104,
544,Truck105,
544,Truck106,
544,Truck107,
544,Truck108,
545,1000000,
545,1000001,
545,1000002,6.0
545,1000003,
545,1000004,3.0
545,1000005,
545,1000006,1.0
545,1000007,
545,1000008,9.0
545,1000009,
545,1000010,
545,Truck103,
545,Truck104,
545,Truck105,
545,Truck106,
545,Truck107,
545,Truck108,
546,1000000,
546,1000001,
546,1000002,6.0
546,1000003,
546,1000004,3.0
546,1000005,
546,1000006,1.0
546,1000007,
546,1000008,9.0
546,1000009,
546,1000010,
546,Truck104,
546,Truck105,
546,Truck106,
546,Truck107,
546,Truck108,
546,Truck109,
547,1000000,
547,1000001,
547,1000002,6.0
547,1000003,
547,1000004,3.0
547,1000005,
547,1000006,1.0
547,1000007,
547,1000008,9.0
547,1000009,
547,1000010,
547,Truck104,
547,Truck105,
547,Truck106,
547,Truck107,
547,Truck108,
547,Truck109,
548,1000000,
548,1000001,
548,1000002,6.0
548,1000003,
548,1000004,3.0
548,1000005,
548,1000006,1.0
548,1000007,
548,1000008,9.0
548,1000009,
548,1000010,
548,Truck104,
548,Truck105,
548,Truck106,
548,Truck107,
548,Truck108,
548,Truck109,
549,1000000,
549,1000001,
549,1000002,6.0
549,1000003,
549,1000004,3.0
549,1000005,
549,1000006,1.0
549,1000007,
549,1000008,9.0
549,1000009,
549,1000010,
549,Truck104,
549,Truck105,
549,Truck106,
549,Truck107,
549,Truck108,
549,Truck109,
550,1000000,
550,1000001,
550,1000002,6.0
550,1000003,
550,1000004,3.0
550,1000005,
550,1000006,1.0
550,1000007,
550,1000008,9.0
550,1000009,
550,1000010,
550,Truck104,
550,Truck105,
550,Truck106,
550,Truck107,
550,Truck108,
550,Truck109,
551,1000000,
551,1000001,
551,1000002,6.0
551,1000003,
551,1000004,3.0
551,1000005,
551,1000006,1.0
551,1000007,
551,1000008,9.0
551,1000009,
551,1000010,
551,Truck105,
551,Truck106,
551,Truck107,
551,Truck108,
551,Truck109,
551,Truck110,
552,1000000,
552,1000001,
552,1000002,6.0
552,1000003,
552,1000004,3.0
552,1000005,
552,1000006,1.0
552,1000007,
552,1000008,9.0
552,1000009,
552,1000010,
552,Truck105,
552,Truck106,
552,Truck107,
552,Truck108,
552,Truck109,
552,Truck110,
553,1000000,
553,1000001,
553,1000002,6.0
553,1000003,
553,1000004,3.0
553,1000005,
553,1000006,1.0
553,1000007,
553,1000008,9.0
553,1000009,
553,1000010,
553,Truck105,
553,Truck106,
553,Truck107,
553,Truck108,
553,Truck109,
553,Truck110,
554,1000000,
554,1000001,
554,1000002,6.0
554,1000003,
554,1000004,3.0
554,1000005,
554,1000006,1.0
554,1000007,
554,1000008,9.0
554,1000009,
554,1000010,
554,Truck105,
554,Truck106,
554,Truck107,
554,Truck108,
554,Truck109,
554,Truck110,
555,1000000,
555,1000001,
555,1000002,6.0
555,1000003,
555,1000004,3.0
555,1000005,
555,1000006,1.0
555,1000007,
555,1000008,9.0
555,1000009,
555,1000010,
555,Truck105,
555,Truck106,
555,Truck107,
555,Truck108,
555,Truck109,
555,Truck110,
556,1000000,
556,1000001,
556,1000002,6.0
556,1000003,
556,1000004,3.0
556,1000005,
556,1000006,1.0
556,1000007,
556,1000008,9.0
556,1000009,
556,1000010,
556,Truck106,
556,Truck107,
556,Truck108,
556,Truck109,
556,Truck110,
556,Truck111,
557,1000000,
557,1000001,
557,1000002,6.0
557,1000003,
557,1000004,3.0
557,1000005,
557,1000006,1.0
557,1000007,
557,1000008,9.0
557,1000009,
557,1000010,
557,Truck106,
557,Truck107,
557,Truck108,
557,Truck109,
557,Truck110,
557,Truck111,
558,1000000,
558,1000001,
558,1000002,6.0
558,1000003,
558,1000004,3.0
558,1000005,
558,1000006,1.0
558,1000007,
558,1000008,9.0
558,1000009,
558,1000010,
558,Truck106,
558,Truck107,
558,Truck108,
558,Truck109,
558,Truck110,
558,Truck111,
559,1000000,
559,1000001,
559,1000002,6.0
559,1000003,
559,1000004,3.0
559,1000005,
559,1000006,1.0
559,1000007,
559,1000008,9.0
559,1000009,
559,1000010,
559,Truck106,
559,Truck107,
559,Truck108,
559,Truck109,
559,Truck110,
559,Truck111,
560,1000000,
560,1000001,
560,1000002,6.0
560,1000003,
560,1000004,3.0
560,1000005,
560,1000006,1.0
560,1000007,
560,1000008,9.0
560,1000009,
560,1000010,
560,Truck106,
560,Truck107,
560,Truck108,
560,Truck109,
560,Truck110,
560,Truck111,
561,1000000,
561,1000001,
561,1000002,6.0
561,1000003,
561,1000004,3.0
561,1000005,
561,1000006,1.0
561,1000007,
561,1000008,9.0
561,1000009,
561,1000010,
561,Truck107,
561,Truck108,
561,Truck109,
561,Truck110,
561,Truck111,
561,Truck112,
562,1000000,
562,1000001,
562,1000002,6.0
562,1000003,
562,1000004,3.0
562,1000005,
562,1000006,1.0
562,1000007,
562,1000008,9.0
562,1000009,
562,1000010,
562,Truck107,
562,Truck108,
562,Truck109,
562,Truck110,
562,Truck111,
562,Truck112,
563,1000000,
563,1000001,
563,1000002,6.0
563,1000003,
563,1000004,3.0
563,1000005,
563,1000006,1.0
563,1000007,
563,1000008,9.0
563,1000009,
563,1000010,
563,Truck107,
563,Truck108,
563,Truck109,
563,Truck110,
563,Truck111,
563,Truck112,
564,1000000,
564,1000001,
564,1000002,6.0
564,1000003,
564,1000004,3.0
564,1000005,
564,1000006,1.0
564,1000007,
564,1000008,9.0
564,1000009,
564,1000010,
564,Truck107,
564,Truck108,
564,Truck109,
564,Truck110,
564,Truck111,
564,Truck112,
565,1000000,
565,1000001,
565,1000002,6.0
565,1000003,
565,1000004,3.0
565,1000005,
565,1000006,1.0
565,1000007,
565,1000008,9.0
565,1000009,
565,1000010,
565,Truck107,
565,Truck108,
565,Truck109,
565,Truck110,
565,Truck111,
565,Truck112,
566,1000000,
566,1000001,
566,1000002,6.0
566,1000003,
566,1000004,3.0
566,1000005,
566,1000006,1.0
566,1000007,
566,1000008,9.0
566,1000009,
566,1000010,
566,Truck108,
566,Truck109,
566,Truck110,
566,Truck111,
566,Truck112,
566,Truck113,
567,1000000,
567,1000001,
567,1000002,6.0
567,1000003,
567,1000004,3.0
567,1000005,
567,1000006,1.0
567,1000007,
567,1000008,9.0
567,1000009,
567,1000010,
567,Truck108,
567,Truck109,
567,Truck110,
567,Truck111,
567,Truck112,
567,Truck113,
568,1000000,
568,1000001,
568,1000002,6.0
568,1000003,
568,1000004,3.0
568,1000005,
568,1000006,1.0
568,1000007,
568,1000008,9.0
568,1000009,
568,1000010,
568,Truck108,
568,Truck109,
568,Truck110,
568,Truck111,
568,Truck112,
568,Truck113,
569,1000000,
569,1000001,
569,1000002,6.0
569,1000003,
569,1000004,3.0
569,1000005,
569,1000006,1.0
569,1000007,
569,1000008,9.0
569,1000009,
569,1000010,
569,Truck108,
569,Truck109,
569,Truck110,
569,Truck111,
569,Truck112,
569,Truck113,
570,1000000,
570,1000001,
570,1000002,6.0
570,1000003,
570,1000004,3.0
570,1000005,
570,1000006,1.0
570,1000007,
570,1000008,9.0
570,1000009,
570,1000010,
570,Truck108,
570,Truck109,
570,Truck110,
570,Truck111,
570,Truck112,
570,Truck113,
571,1000000,
571,1000001,
571,1000002,6.0
571,1000003,
571,1000004,3.0
571,1000005,
571,1000006,1.0
571,1000007,
571,1000008,9.0
571,1000009,
571,1000010,
571,Truck109,
571,Truck110,
571,Truck111,
571,Truck112,
571,Truck113,
571,Truck114,
572,1000000,
572,1000001,
572,1000002,6.0
572,1000003,
572,1000004,3.0
572,1000005,
572,1000006,1.0
572,1000007,
572,1000008,9.0
572,1000009,
572,1000010,
572,Truck109,
572,Truck110,
572,Truck111,
572,Truck112,
572,Truck113,
572,Truck114,
573,1000000,
573,1000001,
573,1000002,6.0
573,1000003,
573,1000004,3.0
573,1000005,
573,1000006,1.0
573,1000007,
573,1000008,9.0
573,1000009,
573,1000010,
573,Truck109,
573,Truck110,
573,Truck111,
573,Truck112,
573,Truck113,
573,Truck114,
574,1000000,
574,1000001,
574,1000002,6.0
574,1000003,
574,1000004,3.0
574,1000005,
574,1000006,1.0
574,1000007,
574,1000008,9.0
574,1000009,
574,1000010,
574,Truck109,
574,Truck110,
574,Truck111,
574,Truck112,
574,Truck113,
574,Truck114,
575,1000000,
575,1000001,
575,1000002,6.0
575,1000003,
575,1000004,3.0
575,1000005,
575,1000006,1.0
575,1000007,
575,1000008,9.0
575,1000009,
575,1000010,
575,Truck109,
575,Truck110,
575,Truck111,
575,Truck112,
575,Truck113,
575,Truck114,
576,1000000,
576,1000001,
576,1000002,6.0
576,1000003,
576,1000004,3.0
576,1000005,
576,1000006,1.0
576,1000007,
576,1000008,9.0
576,1000009,
576,1000010,
576,Truck110,
576,Truck111,
576,Truck112,
576,Truck113,
576,Truck114,
576,Truck115,
577,1000000,
577,1000001,
577,1000002,6.0
577,1000003,
577,1000004,3.0
577,1000005,
577,1000006,1.0
577,1000007,
577,1000008,9.0
577,1000009,
577,1000010,
577,Truck110,
577,Truck111,
577,Truck112,
577,Truck113,
577,Truck114,
577,Truck115,
578,1000000,
578,1000001,
578,1000002,6.0
578,1000003,
578,1000004,3.0
578,1000005,
578,1000006,1.0
578,1000007,
578,1000008,9.0
578,1000009,
578,1000010,
578,Truck110,
578,Truck111,
578,Truck112,
578,Truck113,
578,Truck114,
578,Truck115,
579,1000000,
579,1000001,
579,1000002,6.0
579,1000003,
579,1000004,3.0
579,1000005,
579,1000006,1.0
579,1000007,
579,1000008,9.0
579,1000009,
579,1000010,
579,Truck110,
579,Truck111,
579,Truck112,
579,Truck113,
579,Truck114,
579,Truck115,
580,1000000,
580,1000001,
580,1000002,6.0
580,1000003,
580,1000004,3.0
580,1000005,
580,1000006,1.0
580,1000007,
580,1000008,9.0
580,1000009,
580,1000010,
580,Truck110,
580,Truck111,
580,Truck112,
580,Truck113,
580,Truck114,
580,Truck115,
581,1000000,
581,1000001,
581,1000002,6.0
581,1000003,
581,1000004,3.0
581,1000005,
581,1000006,1.0
581,1000007,
581,1000008,9.0
581,1000009,
581,1000010,
581,Truck111,
581,Truck112,
581,Truck113,
581,Truck114,
581,Truck115,
581,Truck116,
582,1000000,
582,1000001,
582,1000002,6.0
582,1000003,
582,1000004,3.0
582,1000005,
582,1000006,1.0
582,1000007,
582,1000008,9.0
582,1000009,
582,1000010,
582,Truck111,
582,Truck112,
582,Truck113,
582,Truck114,
582,Truck115,
582,Truck116,
583,1000000,
583,1000001,
583,1000002,6.0
583,1000003,
583,1000004,3.0
583,1000005,
583,1000006,1.0
583,1000007,
583,1000008,9.0
583,1000009,
583,1000010,
583,Truck111,
583,Truck112,
583,Truck113,
583,Truck114,
583,Truck115,
583,Truck116,
584,1000000,
584,1000001,
584,1000002,6.0
584,1000003,
584,1000004,3.0
584,1000005,
584,1000006,1.0
584,1000007,
584,1000008,9.0
584,1000009,
584,1000010,
584,Truck111,
584,Truck112,
584,Truck113,
584,Truck114,
584,Truck115,
584,Truck116,
585,1000000,
585,1000001,
585,1000002,6.0
585,1000003,
585,1000004,3.0
585,1000005,
585,1000006,1.0
585,1000007,
585,1000008,9.0
585,1000009,
585,1000010,
585,Truck111,
585,Truck112,
585,Truck113,
585,Truck114,
585,Truck115,
585,Truck116,
586,1000000,
586,1000001,
586,1000002,6.0
586,1000003,
586,1000004,3.0
586,1000005,
586,1000006,1.0
586,1000007,
586,1000008,9.0
586,1000009,
586,1000010,
586,Truck112,
586,Truck113,
586,Truck114,
586,Truck115,
586,Truck116,
586,Truck117,
587,1000000,
587,1000001,
587,1000002,6.0
587,1000003,
587,1000004,3.0
587,1000005,
587,1000006,1.0
587,1000007,
587,1000008,9.0
587,1000009,
587,1000010,
587,Truck112,
587,Truck113,
587,Truck114,
587,Truck115,
587,Truck116,
587,Truck117,
588,1000000,
588,1000001,
588,1000002,6.0
588,1000003,
588,1000004,3.0
588,1000005,
588,1000006,1.0
588,1000007,
588,1000008,9.0
588,1000009,
588,1000010,
588,Truck112,
588,Truck113,
588,Truck114,
588,Truck115,
588,Truck116,
588,Truck117,
589,1000000,
589,1000001,
589,1000002,6.0
589,1000003,
589,1000004,3.0
589,1000005,
589,1000006,1.0
589,1000007,
589,1000008,9.0
589,1000009,
589,1000010,
589,Truck112,
589,Truck113,
589,Truck114,
589,Truck115,
589,Truck116,
589,Truck117,
590,1000000,
590,1000001,
590,1000002,6.0
590,1000003,
590,1000004,3.0
590,1000005,
590,1000006,1.0
590,1000007,
590,1000008,9.0
590,1000009,
590,1000010,
590,Truck112,
590,Truck113,
590,Truck114,
590,Truck115,
590,Truck116,
590,Truck117,
591,1000000,
591,1000001,
591,1000002,6.0
591,1000003,
591,1000004,3.0
591,1000005,
591,1000006,1.0
591,1000007,
591,1000008,9.0
591,1000009,
591,1000010,
591,Truck113,
591,Truck114,
591,Truck115,
591,Truck116,
591,Truck117,
591,Truck118,
592,1000000,
592,1000001,
592,1000002,6.0
592,1000003,
592,1000004,3.0
592,1000005,
592,1000006,1.0
592,1000007,
592,1000008,9.0
592,1000009,
592,1000010,
592,Truck113,
592,Truck114,
592,Truck115,
592,Truck116,
592,Truck117,
592,Truck118,
593,1000000,
593,1000001,
593,1000002,6.0
593,1000003,
593,1000004,3.0
593,1000005,
593,1000006,1.0
593,1000007,
593,1000008,9.0
593,1000009,
593,1000010,
593,Truck113,
593,Truck114,
593,Truck115,
593,Truck116,
593,Truck117,
593,Truck118,
594,1000000,
594,1000001,
594,1000002,6.0
594,1000003,
594,1000004,3.0
594,1000005,
594,1000006,1.0
594,1000007,
594,1000008,9.0
594,1000009,
594,1000010,
594,Truck113,
594,Truck114,
594,Truck115,
594,Truck116,
594,Truck117,
594,Truck118,
595,1000000,
595,1000001,
595,1000002,6.0
595,1000003,
595,1000004,3.0
595,1000005,
595,1000006,1.0
595,1000007,
595,1000008,9.0
595,1000009,
595,1000010,
595,Truck113,
595,Truck114,
595,Truck115,
595,Truck116,
595,Truck117,
595,Truck118,
596,1000000,
596,1000001,
596,1000002,6.0
596,1000003,
596,1000004,3.0
596,1000005,
596,1000006,1.0
596,1000007,
596,1000008,9.0
596,1000009,
596,1000010,
596,Truck114,
596,Truck115,
596,Truck116,
596,Truck117,
596,Truck118,
596,Truck119,
597,1000000,
597,1000001,
597,1000002,6.0
597,1000003,
597,1000004,3.0
597,1000005,
597,1000006,1.0
597,1000007,
597,1000008,9.0
597,1000009,
597,1000010,
597,Truck114,
597,Truck115,
597,Truck116,
597,Truck117,
597,Truck118,
597,Truck119,
598,1000000,
598,1000001,
598,1000002,6.0
598,1000003,
598,1000004,3.0
598,1000005,
598,1000006,1.0
598,1000007,
598,1000008,9.0
598,1000009,
598,1000010,
598,Truck114,
598,Truck115,
598,Truck116,
598,Truck117,
598,Truck118,
598,Truck119,
599,1000000,
599,1000001,
599,1000002,6.0
599,1000003,
599,1000004,3.0
599,1000005,
599,1000006,1.0
599,1000007,
599,1000008,9.0
599,1000009,
599,1000010,
599,Truck114,
599,Truck115,
599,Truck116,
599,Truck117,
599,Truck118,
599,Truck119,
600,1000000,
600,1000001,
600,1000002,6.0
600,1000003,
600,1000004,3.0
600,1000005,
600,1000006,1.0
600,1000007,
600,1000008,9.0
600,1000009,
600,1000010,
600,Truck114,
600,Truck115,
600,Truck116,
600,Truck117,
600,Truck118,
600,Truck119,
601,1000000,
601,1000001,
601,1000002,6.0
601,1000003,
601,1000004,3.0
601,1000005,
601,1000006,1.0
601,1000007,
601,1000008,9.0
601,1000009,
601,1000010,
601,Truck115,
601,Truck116,
601,Truck117,
601,Truck118,
601,Truck119,
601,Truck120,
602,1000000,
602,1000001,
602,1000002,6.0
602,1000003,
602,1000004,3.0
602,1000005,
602,1000006,1.0
602,1000007,
602,1000008,9.0
602,1000009,
602,1000010,
602,Truck115,
602,Truck116,
602,Truck117,
602,Truck118,
602,Truck119,
602,Truck120,
603,1000000,
603,1000001,
603,1000002,6.0
603,1000003,
603,1000004,3.0
603,1000005,
603,1000006,1.0
603,1000007,
603,1000008,9.0
603,1000009,
603,1000010,
603,Truck115,
603,Truck116,
603,Truck117,
603,Truck118,
603,Truck119,
603,Truck120,
604,1000000,
604,1000001,
604,1000002,6.0
604,1000003,
604,1000004,3.0
604,1000005,
604,1000006,1.0
604,1000007,
604,1000008,9.0
604,1000009,
604,1000010,
604,Truck115,
604,Truck116,
604,Truck117,
604,Truck118,
604,Truck119,
604,Truck120,
605,1000000,
605,1000001,
605,1000002,6.0
605,1000003,
605,1000004,3.0
605,1000005,
605,1000006,1.0
605,1000007,
605,1000008,9.0
605,1000009,
605,1000010,
605,Truck115,
605,Truck116,
605,Truck117,
605,Truck118,
605,Truck119,
605,Truck120,
606,1000000,
606,1000001,
606,1000002,6.0
606,1000003,
606,1000004,3.0
606,1000005,
606,1000006,1.0
606,1000007,
606,1000008,9.0
606,1000009,
606,1000010,
606,Truck116,
606,Truck117,
606,Truck118,
606,Truck119,
606,Truck120,
606,Truck121,
607,1000000,
607,1000001,
607,1000002,6.0
607,1000003,
607,1000004,3.0
607,1000005,
607,1000006,1.0
607,1000007,
607,1000008,9.0
607,1000009,
607,1000010,
607,Truck116,
607,Truck117,
607,Truck118,
607,Truck119,
607,Truck120,
607,Truck121,
608,1000000,
608,1000001,
608,1000002,6.0
608,1000003,
608,1000004,3.0
608,1000005,
608,1000006,1.0
608,1000007,
608,1000008,9.0
608,1000009,
608,1000010,
608,Truck116,
608,Truck117,
608,Truck118,
608,Truck119,
608,Truck120,
608,Truck121,
609,1000000,
609,1000001,
609,1000002,6.0
609,1000003,
609,1000004,3.0
609,1000005,
609,1000006,1.0
609,1000007,
609,1000008,9.0
609,1000009,
609,1000010,
609,Truck116,
609,Truck117,
609,Truck118,
